key,Race,Date,distance_km,elevation_gain_m,key_race,finishers,winner_hours,top3_median_hours,km_effort,vertical_share,elite_equivalent_speed
67,BANDERA ENDURANCE TRAIL RUN 2019 - 100 KM,6 January 2019,101.8,1650,67,267,8.44361111111111,8.450555555555555,118.3,0.13947590870667795,13.999079613437644
68,TAIHU LAKE TRAIL RUNNING 2019 - 30KM,6 January 2019,29.3,1570,68,265,3.5036111111111112,3.5366666666666666,45.0,0.34888888888888886,12.723845428840717
69,5º TRSA - TRAIL RUN SOCORRO E ARCHEIRA 2019 - TRAIL CURTO 19K,6 January 2019,18.8,960,69,90,1.9727777777777777,2.0941666666666667,28.4,0.3380281690140845,13.561480302427377
70,TAIHU LAKE TRAIL RUNNING 2019 - 60KM,6 January 2019,64.3,2670,70,138,8.258333333333333,8.258333333333333,91.0,0.2934065934065934,11.019172552976793
71,NOVOLETNI SLOTRAIL 2019 - NOVOLETNI SLOTRAIL 45 KM,6 January 2019,45.0,1670,71,24,4.105277777777777,4.105555555555555,61.7,0.27066450567260936,15.028416779431666
72,ULTRA-TRAIL® TAI MO SHAN 2019 - YTF,6 January 2019,47.7,3050,72,316,5.3425,5.652777777777778,78.2,0.3900255754475703,13.833906633906635
73,"""FUSHAN PAPER"" DS TRAIL RUN 2019 - ""FUSHANPAPER"" DS TRAIL RUN",6 January 2019,36.6,1600,73,65,3.851111111111111,3.918888888888889,52.6,0.3041825095057034,13.422171817408563
74,BOGONG TO HOTHAM 2019,6 January 2019,64.2,3280,74,41,7.226944444444444,7.667777777777777,97.0,0.3381443298969072,12.65034053035792
75,TO THE TOPS 100 2018,24 December 2018,101.0,5740,75,20,18.8325,18.8325,158.4,0.36237373737373735,8.410991636798089
76,AUDE TRAILS CATHARES 2018 - TRAIL DES SEIGNEURS 34KM,29 December 2018,32.2,1930,76,130,3.92,3.9202777777777778,51.5,0.37475728155339805,13.136824204634026
77,APAC BUSINESS SCHOOL SEAWARDS TRAIL 2018 - 30K,29 December 2018,30.3,1110,77,51,3.6658333333333335,3.6683333333333334,41.4,0.26811594202898553,11.285779191276692
78,MIZUNO HONG KONG TRAIL CHAMPIONSHIPS 2018 - HONG KONG TRAIL CHAMPIONSHIPS,30 December 2018,53.7,2590,78,112,5.668333333333333,6.201388888888889,79.6,0.32537688442211055,12.835834266517356
79,AREQUITA TRAIL 2018 - AREQUITA TRAIL ( SHORT ),19 December 2018,10.6,340,79,139,0.7886111111111112,0.9033333333333333,14.0,0.24285714285714285,15.498154981549815
80,UTSZ TRAIL RACES 2018 - 100KMS,22 December 2018,95.0,4440,80,35,19.07111111111111,19.739722222222223,139.4,0.31850789096126253,7.061902818625726
81,UTSZ TRAIL RACES 2018 - 100MILES,22 December 2018,162.5,7200,81,12,35.839444444444446,36.44138888888889,234.5,0.3070362473347548,6.434990738552775
82,UTSZ TRAIL RACES 2018 - 30MILES,22 December 2018,53.9,2600,82,75,7.4225,8.599166666666667,79.9,0.32540675844806005,9.291598023064251
83,THE HILLY GRAIL 2018 - THE HILLY GRAIL 1 LOOP,22 December 2018,22.5,1540,83,6,3.255,3.618888888888889,37.9,0.40633245382585753,10.472827755603316
85,LONGEST NIGHT RUN OR RIDE 2018 - 45K,23 December 2018,44.6,1100,85,54,3.5547222222222223,4.0552777777777775,55.6,0.19784172661870503,13.710528118364273
86,THE 4TH DONGHAI GRAND CANYON TRAIL RUN 2018 - 50K,23 December 2018,46.7,2700,86,45,5.816388888888889,5.9383333333333335,73.7,0.36635006784260515,12.410889699691271
87,THE 4TH DONGHAI GRAND CANYON TRAIL RUN 2018 - 75K,23 December 2018,78.7,4330,87,13,14.531666666666666,16.45861111111111,122.0,0.3549180327868852,7.412533121803851
88,SKYWOLF TRAIL 2018 - 29KM,23 December 2018,29.3,2170,88,35,5.805,5.908333333333333,51.0,0.42549019607843136,8.631875881523273
89,LA MISION 2018 - VLA 2018 - LA MISION 110 KM,13 December 2018,111.8,4390,89,145,19.010277777777777,22.2275,155.7,0.2819524727039178,7.00483635136655
90,LA MISION 2018 - VLA 2018 - LA MISION 160 KM,13 December 2018,163.3,7240,90,65,32.11694444444444,36.2475,235.70000000000002,0.3071701315231226,6.502517414994138
91,LA MISION 2018 - VLA 2018 - LA MISION 200 KM,13 December 2018,197.9,8920,91,22,46.780277777777776,53.842777777777776,287.1,0.31069313827934514,5.332191462798065
92,SKY ULTRA PICO MX 2018 - 130 K,14 December 2018,126.8,6410,92,17,20.17888888888889,20.190277777777776,190.89999999999998,0.3357778941854374,9.455045745339477
94,THE PUNISHER 50 2018 - 50 KM,15 December 2018,49.4,1740,94,45,7.2716666666666665,7.336111111111111,66.8,0.26047904191616766,9.105641802347595
95,NAVARINO TRAIL 2018 - DIENTES DE NAVARINO,15 December 2018,49.3,2630,95,74,6.490277777777778,6.5472222222222225,75.6,0.3478835978835979,11.546881629189647
96,THE PUNISHER 50 2018 - 80 KM,15 December 2018,83.4,2950,96,13,13.613333333333333,14.760277777777778,112.9,0.2612931798051373,7.648907540884882
97,WINTER TRAIL MAŁOPOLSKA 2018 - WTM 64,15 December 2018,61.3,3900,97,65,8.625277777777777,8.812777777777777,100.3,0.38883349950149554,11.381201538170586
98,WINTER TRAIL MAŁOPOLSKA 2018 - WTM 45,15 December 2018,44.8,2590,98,152,4.791944444444445,5.312777777777778,70.69999999999999,0.3663366336633664,13.307539475060125
99,WINTER TRAIL MAŁOPOLSKA 2018 - WTM 35,15 December 2018,36.4,1960,99,175,3.8452777777777776,3.8775,56.0,0.35000000000000003,14.442295293359123
100,WINTER TRAIL MAŁOPOLSKA 2018 - WTM 105,15 December 2018,103.2,5580,100,68,14.427777777777777,15.304444444444444,159.0,0.35094339622641507,10.389138957456076
101,CORREMÓN TRAIL BY DYNAFIT 2018 - 8K,15 December 2018,7.5,390,101,59,0.5983333333333334,0.6086111111111111,11.4,0.34210526315789475,18.73117298037426
102,THE NORTH FACE 100 HONG KONG 2018 - 100K,15 December 2018,102.1,5760,102,466,11.999166666666667,12.292777777777777,159.7,0.36067626800250474,12.991368011931124
103,THE NORTH FACE 100 HONG KONG 2018 - 50K,15 December 2018,51.7,2780,103,419,4.751388888888889,5.448611111111111,79.5,0.349685534591195,14.590874330869234
104,SKY ULTRA PICO MX 2018 - 50 K,15 December 2018,50.1,3060,104,77,6.127777777777778,6.223888888888889,80.7,0.379182156133829,12.966169775952869
105,GARDA TRENTINO TRAIL 2018 - XMAS TRAIL,15 December 2018,28.8,1240,105,642,2.2777777777777777,2.3280555555555558,41.2,0.30097087378640774,17.697172175158094
106,URBAN-ULTRA KALBA KICKR 2018 - 50K,15 December 2018,48.5,1790,106,23,5.681111111111111,6.095277777777778,66.4,0.269578313253012,10.893679077610173
107,PRAZSKA STOVKA - PRAGUE ULTRA TRAIL 2018 - 125 KM,15 December 2018,125.5,4610,107,233,14.413055555555555,14.695833333333333,171.6,0.2686480186480187,11.676779132407145
108,PRAZSKA STOVKA - PRAGUE ULTRA TRAIL 2018 - 60 KM,15 December 2018,61.4,2090,108,146,6.420833333333333,6.626111111111111,82.3,0.2539489671931956,12.420558396914563
109,ADIDAS TERREX ULTRA TRAIL RELAY RACE 2018 - ADIDAS TERREX ULTRA TRAIL RACE,15 December 2018,49.8,2620,109,216,4.758611111111111,5.1369444444444445,76.0,0.3447368421052632,14.794787216784728
110,YUNDING TRAIL RACE 2018 - 50K,16 December 2018,49.1,3090,110,135,6.219444444444444,6.386111111111111,80.0,0.38625,12.527185732927359
111,SIX INCH TRAIL MARATHON 2018 - 47KM,16 December 2018,47.7,1100,111,271,3.3,3.5813888888888887,58.7,0.18739352640545143,16.390289304273637
112,CORREMÓN TRAIL BY DYNAFIT 2018 - 11K,16 December 2018,10.3,390,112,266,0.8091666666666667,0.8208333333333333,14.200000000000001,0.27464788732394363,17.299492385786802
113,CORREMÓN TRAIL BY DYNAFIT 2018 - 24K,16 December 2018,23.9,1080,113,189,1.9277777777777778,1.9830555555555556,34.7,0.3112391930835735,17.498249054489424
114,YUNDING TRAIL RACE 2018 - 30K,16 December 2018,28.7,1720,114,122,2.966111111111111,3.357222222222222,45.9,0.3747276688453159,13.672017209995035
115,COAST TO COAST CROSSING OF BOSO PENINSULA 2018 - 70KM,16 December 2018,66.7,2760,115,634,6.181111111111111,6.703055555555555,94.30000000000001,0.2926829268292683,14.06821101487713
116,WINTER TRAIL DEL SENIO 2018,16 December 2018,18.7,800,116,231,1.2175,1.3216666666666668,26.7,0.299625468164794,20.201765447667086
117,VILLACABRA TRAIL 2018,16 December 2018,25.1,1290,117,151,2.055833333333333,2.0775,38.0,0.3394736842105263,18.29121540312876
118,DASONG 108 2018 - 108K,15 December 2018,106.1,6580,118,21,16.67111111111111,17.18888888888889,171.89999999999998,0.3827806864456079,10.000646412411117
119,DASONG 108 2018 - 25K,15 December 2018,28.8,1440,119,135,2.578611111111111,2.858611111111111,43.2,0.3333333333333333,15.112233990865805
120,DASONG 108 2018 - DASONG 25K TEAM,15 December 2018,28.8,1440,120,28,3.461388888888889,3.48,43.2,0.3333333333333333,12.413793103448278
121,DASONG 108 2018 - 50K,15 December 2018,55.0,3220,121,54,7.3225,7.698333333333333,87.2,0.36926605504587157,11.327127083784369
122,ECOGREEN SERIES IRAZU 2018 - 10KM,15 December 2018,10.1,680,122,235,1.0269444444444444,1.0272222222222223,16.9,0.40236686390532544,16.452136289886422
123,ECOGREEN SERIES IRAZU 2018 - 21K,15 December 2018,22.9,1160,123,104,1.966388888888889,2.0477777777777777,34.5,0.336231884057971,16.84753119913185
124,ECOGREEN SERIES IRAZU 2018 - 30K,15 December 2018,31.1,1530,124,58,2.8513888888888888,2.9097222222222223,46.400000000000006,0.3297413793103448,15.946539379474942
125,MT.YANDANG FOUR PEAKS TRAIL RUNNING 2018 - 42K,16 December 2018,40.7,2870,125,478,5.813888888888889,6.003611111111111,69.4,0.41354466858789624,11.559709434136863
126,TRAIL DELLA FICUZZA 2018,16 December 2018,23.0,940,126,117,2.098333333333333,2.1544444444444446,32.4,0.29012345679012347,15.038679731820524
127,JERUSALEM SALOMON HIRUS ULTRA MARATHON 2018 - HUM - 80 KM,6 December 2018,79.6,2730,127,48,9.037777777777778,9.29,106.89999999999999,0.2553788587464921,11.506996770721205
128,EXODUS ULTRA MARATHON 2018 - 160K,7 December 2018,149.7,6070,128,19,26.75138888888889,29.075277777777778,210.39999999999998,0.28849809885931565,7.236388302395123
129,JERUSALEM SALOMON HIRUS ULTRA MARATHON 2018 - 50 KM,7 December 2018,51.9,1620,129,100,5.969722222222222,6.043055555555555,68.1,0.2378854625550661,11.26913353252126
130,JERUSALEM SALOMON HIRUS ULTRA MARATHON 2018 - 20 KM,7 December 2018,20.2,690,130,205,1.6541666666666666,1.756388888888889,27.1,0.25461254612546125,15.42938478570299
131,DECEPTION PASS 2018 - 50 KM,8 December 2018,50.9,1290,131,193,4.157222222222222,4.288333333333333,63.8,0.2021943573667712,14.877574815390595
132,FRIBOURG BY NIGHT TRAIL (FBNT) 2018 - FRIBOURG BY NIGHT TRAIL,8 December 2018,31.5,1170,132,195,2.428888888888889,2.5527777777777776,43.2,0.2708333333333333,16.92274211099021
133,THE HITCHCOCK EXPERIENCE 2018 - 50 MILE,8 December 2018,80.5,2970,133,29,8.553611111111111,9.340277777777779,110.2,0.26950998185117964,11.798364312267656
134,ULTRA MARATON COSTA DE ALMERIA 2018 - MARATON,8 December 2018,43.5,530,134,153,3.0883333333333334,3.1505555555555556,48.8,0.10860655737704919,15.489331687533062
135,ULTRA MARATON COSTA DE ALMERIA 2018 - TRAIL,8 December 2018,31.3,320,135,111,2.1261111111111113,2.2144444444444447,34.5,0.0927536231884058,15.579528349222276
136,ULTRA MARATON COSTA DE ALMERIA 2018 - ULTRA MARATON,8 December 2018,84.1,1770,136,226,6.521388888888889,6.814722222222223,101.8,0.17387033398821217,14.938246443565808
137,TANAOSRI TRAIL 2018 - TANAOSRI TRAIL 60,8 December 2018,66.0,4140,137,318,9.839444444444444,9.84,107.4,0.3854748603351955,10.914634146341465
138,TRAIL DES CHÂTEAUX 2018,8 December 2018,29.6,1380,138,502,2.4275,2.483611111111111,43.400000000000006,0.3179723502304147,17.47455541885695
139,PISÃO EXTREME 2018 - PISÃO ULTRA SKYMARATHON,8 December 2018,63.5,6220,139,43,9.975555555555555,10.900277777777777,125.7,0.49482895783611774,11.531816212634745
140,PISÃO EXTREME 2018 - PISÃO SKYRACE,8 December 2018,36.4,3460,140,136,5.198055555555555,5.426666666666667,71.0,0.48732394366197185,13.083538083538084
141,PISÃO EXTREME 2018 - PISÃO ADVENTURE,8 December 2018,18.9,1470,141,183,2.587222222222222,2.6147222222222224,33.599999999999994,0.43750000000000006,12.850313396366724
142,EPIC TRAIL RUN AZORES 2018 - EPIC120,8 December 2018,120.6,5770,142,50,15.215,16.498055555555556,178.3,0.3236118900729108,10.807334197632718
143,EPIC TRAIL RUN AZORES 2018 - EPIC60,8 December 2018,63.0,3380,143,85,7.216111111111111,7.227777777777778,96.8,0.34917355371900827,13.392774788624134
144,EPIC TRAIL RUN AZORES 2018 - EPIC30,8 December 2018,34.3,2060,144,168,3.444722222222222,3.6691666666666665,54.9,0.3752276867030966,14.962525550760846
145,FALCO TRAIL 2018 - MEDIO MARATON,8 December 2018,22.7,1290,145,473,2.178611111111111,2.2066666666666666,35.6,0.36235955056179775,16.132930513595166
146,FALCO TRAIL 2018 - ULTRA,8 December 2018,72.8,3450,146,94,7.845277777777778,8.135833333333334,107.3,0.32152842497670087,13.188569087370684
147,"DRAGON, TIGER, PHOENIX TRAIL 3 2018 - KIRIN",8 December 2018,82.8,6070,147,27,20.264166666666668,21.352777777777778,143.5,0.4229965156794425,6.720437101600104
148,THE HITCHCOCK EXPERIENCE 2018 - 100 MILE,8 December 2018,161.4,5050,148,13,20.411944444444444,24.536944444444444,211.9,0.2383199622463426,8.63595711681931
149,FALCO TRAIL 2018 - MARATON,8 December 2018,48.9,2970,149,344,4.595277777777778,4.628888888888889,78.6,0.37786259541984735,16.980316850696113
150,TANAOSRI TRAIL 2018 - TANAOSRI TRAIL 20,8 December 2018,18.4,1170,150,669,2.8094444444444444,2.8325,30.099999999999998,0.38870431893687707,10.626654898499558
152,CHUXIONG MT. ZIXI TRAIL 2018 - 42KM,8 December 2018,41.6,1590,152,143,4.373055555555555,4.441944444444444,57.5,0.27652173913043476,12.944781439559753
153,CHUXIONG MT. ZIXI TRAIL 2018 - 60KM,8 December 2018,61.9,2440,153,316,6.5569444444444445,6.922777777777778,86.3,0.2827346465816918,12.466094213947516
154,EXTREME TRAIL RACE EL CHICO HIDALGO 2018 - 50KM,8 December 2018,51.4,2210,154,40,6.232222222222222,6.576666666666667,73.5,0.30068027210884357,11.175874303091737
155,IX CARRERA X MONTAÑA SIERRA DE CHIVA 2018 - 61KM,8 December 2018,61.2,3150,155,216,6.086388888888889,6.107222222222222,92.7,0.33980582524271846,15.178750113708725
156,MARATO DE MUNTANYA L'ARDENYA 2018 - 21K,8 December 2018,20.9,820,156,226,1.9097222222222223,1.9152777777777779,29.099999999999998,0.281786941580756,15.193618564176939
157,MARATO DE MUNTANYA L'ARDENYA 2018 - 42K,8 December 2018,46.5,2410,157,150,4.483333333333333,4.76,70.6,0.34135977337110485,14.831932773109243
158,MAXI RACE MADEIRA 2018 - 101 KM,8 December 2018,103.2,7970,158,26,12.847222222222221,13.430277777777778,182.9,0.43575724439584473,13.618482285052432
159,MAXI RACE MADEIRA 2018 - 65 KM,8 December 2018,68.1,5410,159,34,8.179722222222223,8.796111111111111,122.19999999999999,0.4427168576104747,13.892503000063158
160,MAXI RACE MADEIRA 2018 - 25 KM,8 December 2018,25.2,1920,160,72,2.2291666666666665,2.263611111111111,44.4,0.43243243243243246,19.614676647441403
161,TRANSMARTINIQUE 2018,8 December 2018,144.2,4860,161,165,17.783333333333335,17.814444444444444,192.79999999999998,0.25207468879668055,10.822678226158548
162,GARMIN ULTRA RACE GDAŃSK 2018 - 85 KM,8 December 2018,85.5,2480,162,149,8.749166666666667,8.9075,110.3,0.22484134179510426,12.38282346337356
163,GARMIN ULTRA RACE GDAŃSK 2018 - 52 KM,8 December 2018,52.6,1650,163,307,4.102777777777778,4.1066666666666665,69.1,0.23878437047756876,16.8262987012987
164,GARMIN ULTRA RACE GDAŃSK 2018 - 27 KM,8 December 2018,27.9,840,164,450,1.9997222222222222,2.051388888888889,36.3,0.23140495867768598,17.695328368314147
165,IX CARRERA X MONTAÑA SIERRA DE CHIVA 2018 - TRAIL 35 KM,8 December 2018,34.9,1560,165,211,2.9419444444444443,3.0808333333333335,50.5,0.3089108910891089,16.39166892074655
166,TRANSMARTINIQUE 2018 - RELAIS 1,8 December 2018,27.3,1830,166,7,4.051388888888889,4.4063888888888885,45.6,0.40131578947368424,10.348609972892897
167,TRANSMARTINIQUE 2018 - RELAIS 2,8 December 2018,32.4,1270,167,6,4.586111111111111,5.0441666666666665,45.099999999999994,0.28159645232815966,8.94102098133157
168,TRANSMARTINIQUE 2018 - RELAIS 3,8 December 2018,41.8,1140,168,6,5.5680555555555555,5.570555555555556,53.199999999999996,0.2142857142857143,9.550214421063128
169,BRAZOS BEND 100 2018 - 100 M,8 December 2018,162.3,2730,169,85,15.857222222222223,17.08388888888889,189.60000000000002,0.1439873417721519,11.098175669083933
170,BRAZOS BEND 100 2018 - 50M,8 December 2018,80.1,1320,170,162,6.275,6.845,93.3,0.1414790996784566,13.630387143900657
171,BRAZOS BEND 100 2018 - FULL MARATHON,8 December 2018,47.7,580,171,100,3.1622222222222223,3.3630555555555555,53.5,0.10841121495327102,15.908152308581812
172,MARATON JURAJSKI 2018 - MARATON JURAJSKI - 21+,8 December 2018,21.8,430,172,75,1.6941666666666666,1.695,26.1,0.1647509578544061,15.398230088495575
173,MARATON JURAJSKI 2018 - MARATON JURAJSKI - 42+,8 December 2018,43.7,850,173,35,3.4955555555555557,3.626388888888889,52.2,0.16283524904214558,14.394484871696667
174,MARATON JURAJSKI 2018 - MARATON JURAJSKI - 65+,8 December 2018,65.5,1270,174,15,6.152777777777778,6.49,78.2,0.16240409207161124,12.049306625577811
175,RUN BRASIL RIDE 2018 - ULTRA 70 - 32K RUN BRASL RIDE,8 December 2018,31.4,1080,175,238,3.0080555555555555,3.0727777777777776,42.2,0.2559241706161137,13.733502079190021
176,RUN BRASIL RIDE 2018 - ULTRA 70K,8 December 2018,69.5,2110,176,169,6.1963888888888885,6.4175,90.6,0.2328918322295806,14.117647058823527
177,ASTASHOVO TEREM TRAIL 2018 - STAGE RACE,8 December 2018,67.0,470,177,15,6.565555555555555,6.980555555555555,71.7,0.06555090655509066,10.271388778352568
178,DECEPTION PASS 2018 - 25 KM,9 December 2018,24.9,980,178,237,1.8994444444444445,2.0630555555555556,34.7,0.2824207492795389,16.81971186212468
179,TRAVESÍA DEL INDIO 2018 - 30K,9 December 2018,28.1,1940,179,54,3.753888888888889,4.1033333333333335,47.5,0.4084210526315789,11.57595450852965
